date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,Mild neurodevelopmental disorder due to reduced SHMT2 enzymatic activity caused by novel compound heterozygous variants: expanding the phenotypic spectrum,China,Changsha,Hunan Provincial Maternal and Child Health Care Hospital,Unknown,Unknown,Pan H.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hunan Provincial Maternal and Child Health Care Hospital', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",2025-12-01,Journal,Pan H.,Neurogenetics,0,Mild neurodevelopmental disorder due to reduced SHMT2 enzymatic activity caused by novel compound heterozygous variants: expanding the phenotypic spectrum,Neurogenetics,"[{'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}, {'@_fa': 'true', '@code': '2804', '@abbrev': 'NEUR', '$': 'Cellular and Molecular Neuroscience'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}]",Unknown
2024,2024,Unknown,Polycomb protein Bmi1 promotes odontoblast differentiation by accelerating Wnt and BMP signaling pathways,Japan,Ishikari District,Health Sciences University of Hokkaido,Unknown,Unknown,Hosoya A.,Unknown,Japan,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Health Sciences University of Hokkaido', 'affiliation-city': 'Ishikari District', 'affiliation-country': 'Japan'}]",2025-12-01,Journal,Hosoya A.,Histochemistry and Cell Biology,0,Polycomb protein Bmi1 promotes odontoblast differentiation by accelerating Wnt and BMP signaling pathways,Histochemistry and Cell Biology,"[{'@_fa': 'true', '@code': '2722', '@abbrev': 'MEDI', '$': 'Histology'}, {'@_fa': 'true', '@code': '1307', '@abbrev': 'BIOC', '$': 'Cell Biology'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '3607', '@abbrev': 'HEAL', '$': 'Medical Laboratory Technology'}]",Unknown
2024,2024,Unknown,Clinical and genetic diversity in Iranian individuals with RAPSN-related congenital myasthenic syndrome,Iran,Tehran,Tehran University of Medical Sciences,Unknown,Unknown,Ghasemi A.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Tehran University of Medical Sciences', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Ghasemi A.,Neurogenetics,0,Clinical and genetic diversity in Iranian individuals with RAPSN-related congenital myasthenic syndrome,Neurogenetics,"[{'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}, {'@_fa': 'true', '@code': '2804', '@abbrev': 'NEUR', '$': 'Cellular and Molecular Neuroscience'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}]",Unknown
2024,2024,Unknown,Epigenetic dysregulation in glioblastoma: potential pathways to precision medicine,India,Noida,Jaypee Institute of Information Technology,Unknown,Unknown,Prakash V.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Jaypee Institute of Information Technology', 'affiliation-city': 'Noida', 'affiliation-country': 'India'}]",2025-12-01,Journal,Prakash V.,Neurogenetics,0,Epigenetic dysregulation in glioblastoma: potential pathways to precision medicine,Neurogenetics,"[{'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}, {'@_fa': 'true', '@code': '2804', '@abbrev': 'NEUR', '$': 'Cellular and Molecular Neuroscience'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}]",Unknown
2024,2024,Unknown,Promoter recognition specificity of Corynebacterium glutamicum stress response sigma factors σ<sup>D</sup> and σ<sup>H</sup> deciphered using computer modeling and point mutagenesis,Czech Republic,Prague,Institute of Microbiology of the Academy of Sciences of the Czech Republic,Unknown,Unknown,Blumenstein J.,Unknown,Czech Republic,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Institute of Microbiology of the Academy of Sciences of the Czech Republic', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}]",2025-12-01,Journal,Blumenstein J.,Journal of Computer-Aided Molecular Design,0,Promoter recognition specificity of Corynebacterium glutamicum stress response sigma factors σ<sup>D</sup> and σ<sup>H</sup> deciphered using computer modeling and point mutagenesis,Journal of Computer-Aided Molecular Design,"[{'@_fa': 'true', '@code': '3002', '@abbrev': 'PHAR', '$': 'Drug Discovery'}, {'@_fa': 'true', '@code': '1706', '@abbrev': 'COMP', '$': 'Computer Science Applications'}, {'@_fa': 'true', '@code': '1606', '@abbrev': 'CHEM', '$': 'Physical and Theoretical Chemistry'}]",Unknown
2024,2024,Unknown,Role of Chemokines and Cytokines in Prostate Cancer Skeletal Metastasis,United States,Winston Salem,Wake Forest University Health Sciences,Unknown,Unknown,Shiozawa Y.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Wake Forest University Health Sciences', 'affiliation-city': 'Winston Salem', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Shiozawa Y.,Current Osteoporosis Reports,0,Role of Chemokines and Cytokines in Prostate Cancer Skeletal Metastasis,Current Osteoporosis Reports,"[{'@_fa': 'true', '@code': '2712', '@abbrev': 'MEDI', '$': 'Endocrinology, Diabetes and Metabolism'}]",Unknown
2024,2024,Unknown,Mitogenomics providing new insights into the phylogenetic structure of subfamily Panchaetothripinae (Thripidae: Terebrantia),India,Kolkata,Zoological Survey of India,Unknown,Unknown,Ghosh A.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Zoological Survey of India', 'affiliation-city': 'Kolkata', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'University of Calcutta', 'affiliation-city': 'Kolkata', 'affiliation-country': 'India'}]",2025-12-01,Journal,Ghosh A.,Genetica,0,Mitogenomics providing new insights into the phylogenetic structure of subfamily Panchaetothripinae (Thripidae: Terebrantia),Genetica,"[{'@_fa': 'true', '@code': '1109', '@abbrev': 'AGRI', '$': 'Insect Science'}, {'@_fa': 'true', '@code': '1103', '@abbrev': 'AGRI', '$': 'Animal Science and Zoology'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}, {'@_fa': 'true', '@code': '1110', '@abbrev': 'AGRI', '$': 'Plant Science'}]",Unknown
2024,2024,Unknown,Advances in Primary Central Nervous System Lymphoma,United States,Stanford,Stanford University School of Medicine,Unknown,Unknown,Therkelsen K.E.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Stanford University School of Medicine', 'affiliation-city': 'Stanford', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Therkelsen K.E.,Current Neurology and Neuroscience Reports,0,Advances in Primary Central Nervous System Lymphoma,Current Neurology and Neuroscience Reports,"[{'@_fa': 'true', '@code': '2800', '@abbrev': 'NEUR', '$': 'Neuroscience (all)'}, {'@_fa': 'true', '@code': '2728', '@abbrev': 'MEDI', '$': 'Neurology (clinical)'}]",Unknown
2024,2024,Unknown,"Associations Among Estrogens, the Gut Microbiome and Osteoporosis",Czech Republic,Prague,Institute of Microbiology of the Academy of Sciences of the Czech Republic,Unknown,Unknown,Kverka M.,Unknown,Czech Republic,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Institute of Microbiology of the Academy of Sciences of the Czech Republic', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}]",2025-12-01,Journal,Kverka M.,Current Osteoporosis Reports,0,"Associations Among Estrogens, the Gut Microbiome and Osteoporosis",Current Osteoporosis Reports,"[{'@_fa': 'true', '@code': '2712', '@abbrev': 'MEDI', '$': 'Endocrinology, Diabetes and Metabolism'}]",Unknown
2024,2024,Unknown,Mast Cells and Mas-related G Protein-coupled Receptor X2: Itching for Novel Pathophysiological Insights to Clinical Relevance,United States,Boston,Harvard Medical School,Unknown,Unknown,Castells M.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Harvard Medical School', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Castells M.,Current Allergy and Asthma Reports,0,Mast Cells and Mas-related G Protein-coupled Receptor X2: Itching for Novel Pathophysiological Insights to Clinical Relevance,Current Allergy and Asthma Reports,"[{'@_fa': 'true', '@code': '2403', '@abbrev': 'IMMU', '$': 'Immunology'}, {'@_fa': 'true', '@code': '2723', '@abbrev': 'MEDI', '$': 'Immunology and Allergy'}, {'@_fa': 'true', '@code': '2740', '@abbrev': 'MEDI', '$': 'Pulmonary and Respiratory Medicine'}]",Unknown
2024,2024,Unknown,Integrated computer aided methods to designing potent α-Glucosidase inhibitors based on quinoline scaffold derivatives,Morocco,Meknes,Université Moulay Ismaïl,Unknown,Unknown,Khaldan A.,Unknown,Morocco,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Université Moulay Ismaïl', 'affiliation-city': 'Meknes', 'affiliation-country': 'Morocco'}]",2025-12-01,Journal,Khaldan A.,Current Chemistry Letters,0,Integrated computer aided methods to designing potent α-Glucosidase inhibitors based on quinoline scaffold derivatives,Current Chemistry Letters,"[{'@_fa': 'true', '@code': '1600', '@abbrev': 'CHEM', '$': 'Chemistry (all)'}]",Unknown
2024,2024,Unknown,Inborn Error of WAS Presenting with SARS-CoV-2-Related Multisystem Inflammatory Syndrome in Children,Italy,Genoa,Università degli Studi di Genova,Unknown,Unknown,Drago E.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Genova', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Istituto Giannina Gaslini', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}]",2025-12-01,Journal,Drago E.,Journal of Clinical Immunology,0,Inborn Error of WAS Presenting with SARS-CoV-2-Related Multisystem Inflammatory Syndrome in Children,Journal of Clinical Immunology,"[{'@_fa': 'true', '@code': '2723', '@abbrev': 'MEDI', '$': 'Immunology and Allergy'}, {'@_fa': 'true', '@code': '2403', '@abbrev': 'IMMU', '$': 'Immunology'}]",Unknown
2024,2024,Unknown,Molecular analysis of mucopolysaccharidosis type VI in Iranian patients; the influence of founder effect and consanguinity,Iran,Yazd,Shahid Sadoughi University of Medical Sciences,Unknown,Unknown,Askarizadeh A.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shahid Sadoughi University of Medical Sciences', 'affiliation-city': 'Yazd', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Askarizadeh A.,Molecular Biology Reports,0,Molecular analysis of mucopolysaccharidosis type VI in Iranian patients; the influence of founder effect and consanguinity,Molecular Biology Reports,"[{'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}]",Unknown
2024,2024,Unknown,"The role of mir-7-5p in cancer: function, prognosis, diagnosis, and therapeutic implications",Iran,Tabriz,Tabriz University of Medical Sciences,Unknown,Unknown,Mirzaei Z.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Tabriz University of Medical Sciences', 'affiliation-city': 'Tabriz', 'affiliation-country': 'Iran'}]",2025-12-01,Journal,Mirzaei Z.,Molecular Biology Reports,0,"The role of mir-7-5p in cancer: function, prognosis, diagnosis, and therapeutic implications",Molecular Biology Reports,"[{'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}]",Unknown
2024,2024,Unknown,Sex Differences in Metabolic Disorders of Aging and Obesity in People with HIV,United States,Atlanta,Emory University School of Medicine,Unknown,Unknown,Alvarez J.A.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Emory University School of Medicine', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Alvarez J.A.,Current HIV/AIDS Reports,0,Sex Differences in Metabolic Disorders of Aging and Obesity in People with HIV,Current HIV/AIDS Reports,"[{'@_fa': 'true', '@code': '2406', '@abbrev': 'IMMU', '$': 'Virology'}, {'@_fa': 'true', '@code': '2725', '@abbrev': 'MEDI', '$': 'Infectious Diseases'}]",Unknown
2024,2024,Unknown,Understanding pathophysiology in fragile X syndrome: a comprehensive review,Guatemala,Guatemala City,Universidad de San Carlos de Guatemala,Unknown,Unknown,Juárez J.C.C.,Unknown,Guatemala,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidad de San Carlos de Guatemala', 'affiliation-city': 'Guatemala City', 'affiliation-country': 'Guatemala'}]",2025-12-01,Journal,Juárez J.C.C.,Neurogenetics,0,Understanding pathophysiology in fragile X syndrome: a comprehensive review,Neurogenetics,"[{'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}, {'@_fa': 'true', '@code': '2804', '@abbrev': 'NEUR', '$': 'Cellular and Molecular Neuroscience'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}]",Unknown
2024,2024,Unknown,Management of Carotid Artery Dissection,United States,Charlottesville,University of Virginia,Unknown,Unknown,Barnett M.E.D.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Virginia', 'affiliation-city': 'Charlottesville', 'affiliation-country': 'United States'}]",2025-12-01,Journal,Barnett M.E.D.,Current Treatment Options in Cardiovascular Medicine,0,Management of Carotid Artery Dissection,Current Treatment Options in Cardiovascular Medicine,"[{'@_fa': 'true', '@code': '2705', '@abbrev': 'MEDI', '$': 'Cardiology and Cardiovascular Medicine'}]",Unknown
2024,2024,Unknown,Glutathione S-transferase TcGSTu1 contributes to defense against eucalyptol in Tribolium castaneum,China,Anyang,Anyang Institute of Technology,Unknown,Unknown,Gao S.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Anyang Institute of Technology', 'affiliation-city': 'Anyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Taihang Mountain Forest Pests Observation and Research Station of Henan Province', 'affiliation-city': 'Linzhou', 'affiliation-country': 'China'}]",2025-12-01,Journal,Gao S.,Genetica,0,Glutathione S-transferase TcGSTu1 contributes to defense against eucalyptol in Tribolium castaneum,Genetica,"[{'@_fa': 'true', '@code': '1109', '@abbrev': 'AGRI', '$': 'Insect Science'}, {'@_fa': 'true', '@code': '1103', '@abbrev': 'AGRI', '$': 'Animal Science and Zoology'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}, {'@_fa': 'true', '@code': '1110', '@abbrev': 'AGRI', '$': 'Plant Science'}]",Unknown
2024,2024,Unknown,Unveiling the Potential of Probiotics in Osteoarthritis Management,United Arab Emirates,Sharjah,College of Medicine,Unknown,Unknown,Karim A.,Unknown,United Arab Emirates,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'College of Medicine', 'affiliation-city': 'Sharjah', 'affiliation-country': 'United Arab Emirates'}, {'@_fa': 'true', 'affilname': 'University of Sharjah', 'affiliation-city': 'Sharjah', 'affiliation-country': 'United Arab Emirates'}]",2025-12-01,Journal,Karim A.,Current Rheumatology Reports,0,Unveiling the Potential of Probiotics in Osteoarthritis Management,Current Rheumatology Reports,"[{'@_fa': 'true', '@code': '2745', '@abbrev': 'MEDI', '$': 'Rheumatology'}]",Unknown
2024,2024,Unknown,A Novel Heterozygous NFKB2 Variant in a Multiplex Family with Common Variable Immune Deficiency and Autoantibodies Against Type I IFNs,Turkey,Ankara,Bilkent Üniversitesi,Unknown,Unknown,Baran A.,Unknown,Turkey,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Bilkent Üniversitesi', 'affiliation-city': 'Ankara', 'affiliation-country': 'Turkey'}]",2025-12-01,Journal,Baran A.,Journal of Clinical Immunology,0,A Novel Heterozygous NFKB2 Variant in a Multiplex Family with Common Variable Immune Deficiency and Autoantibodies Against Type I IFNs,Journal of Clinical Immunology,"[{'@_fa': 'true', '@code': '2723', '@abbrev': 'MEDI', '$': 'Immunology and Allergy'}, {'@_fa': 'true', '@code': '2403', '@abbrev': 'IMMU', '$': 'Immunology'}]",Unknown
2024,2024,Unknown,Heterozygous Predicted Loss-of-function Variants of TRAF3 in Patients with Common Variable Immunodeficiency,Spain,Barcelona,Vall d'Hebron Institut de Recerca,Unknown,Unknown,Urban B.,Unknown,Spain,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': ""Vall d'Hebron Institut de Recerca"", 'affiliation-city': 'Barcelona', 'affiliation-country': 'Spain'}, {'@_fa': 'true', 'affilname': ""Hospital Universitari Vall d'Hebron"", 'affiliation-city': 'Barcelona', 'affiliation-country': 'Spain'}, {'@_fa': 'true', 'affilname': 'Jeffrey Modell Diagnostic and Research Center for Primary Immunodeficiencies', 'affiliation-city': 'Barcelona', 'affiliation-country': 'Spain'}]",2025-12-01,Journal,Urban B.,Journal of Clinical Immunology,0,Heterozygous Predicted Loss-of-function Variants of TRAF3 in Patients with Common Variable Immunodeficiency,Journal of Clinical Immunology,"[{'@_fa': 'true', '@code': '2723', '@abbrev': 'MEDI', '$': 'Immunology and Allergy'}, {'@_fa': 'true', '@code': '2403', '@abbrev': 'IMMU', '$': 'Immunology'}]",Unknown
2024,2024,Unknown,"Relationship between immune cell traits, circulating inflammatory cytokines, and the risk of incisional hernia after gastric surgery",China,Shanghai,Fudan University,Unknown,Unknown,Shi H.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Fudan University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",2025-12-01,Journal,Shi H.,Hernia,0,"Relationship between immune cell traits, circulating inflammatory cytokines, and the risk of incisional hernia after gastric surgery",Hernia,"[{'@_fa': 'true', '@code': '2746', '@abbrev': 'MEDI', '$': 'Surgery'}]",Unknown
2024,2024,Unknown,Development of hepatocellular carcinoma organoid model recapitulating HIF-1A metabolic signature,Egypt,6th October,Center of Excellence for Stem Cells Research and Regenerative Medicine,Unknown,Unknown,Khedr M.A.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Center of Excellence for Stem Cells Research and Regenerative Medicine', 'affiliation-city': '6th October', 'affiliation-country': 'Egypt'}]",2025-12-01,Journal,Khedr M.A.,Clinical and Experimental Medicine,0,Development of hepatocellular carcinoma organoid model recapitulating HIF-1A metabolic signature,Clinical and Experimental Medicine,"[{'@_fa': 'true', '@code': '1300', '@abbrev': 'BIOC', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@_fa': 'true', '@code': '2700', '@abbrev': 'MEDI', '$': 'Medicine (all)'}]",Unknown
